id,raw_copper,health,name,lvl_min,lvl_max,type_enemy,type_life,react_alliance,react_horde,lvl,vendor_worth,ah_worth
11725,0,0,Hive'Zora Waywatcher,58,59,1,10,-1.0,-1.0,58,273.0,8085.0
11726,0,0,Hive'Zora Tunneler,58,59,1,10,-1.0,-1.0,58,192.0,8785.0
11727,0,0,Hive'Zora Wasp,58,59,0,10,-1.0,-1.0,58,368.0,6024.0
11728,0,0,Hive'Zora Reaver,59,60,1,10,-1.0,-1.0,59,269.0,8055.0
11729,0,0,Hive'Zora Hive Sister,59,60,1,10,-1.0,-1.0,59,279.0,8351.0
11730,0,0,Hive'Regal Ambusher,59,60,1,10,-1.0,-1.0,59,193.0,9378.0
11731,0,0,Hive'Regal Burrower,59,60,1,10,-1.0,-1.0,59,195.0,10363.0
11732,0,0,Hive'Regal Spitfire,59,60,1,10,-1.0,-1.0,59,224.0,9784.0
11733,0,0,Hive'Regal Slavemaker,59,60,1,10,-1.0,-1.0,59,194.0,9647.0
11734,0,0,Hive'Regal Hive Lord,59,61,1,10,-1.0,-1.0,60,257.0,10300.0
11735,0,0,Stonelash Scorpid,54,55,0,1,-1.0,-1.0,54,1113.0,1820.0
11736,0,0,Stonelash Pincer,56,56,0,1,-1.0,-1.0,56,1154.0,1930.0
11737,0,0,Stonelash Flayer,57,58,0,1,-1.0,-1.0,57,1183.0,1981.0
11738,0,0,Sand Skitterer,55,56,0,1,-1.0,-1.0,55,1013.0,2389.0
11739,0,0,Rock Stalker,57,58,0,1,-1.0,-1.0,57,1104.0,2575.0
11740,0,0,Dredge Striker,55,56,0,1,-1.0,-1.0,55,355.0,5890.0
11741,0,0,Dredge Crusher,57,58,0,1,-1.0,-1.0,57,377.0,5953.0
11744,0,0,Dust Stormer,55,57,0,4,-1.0,-1.0,56,320.0,7203.0
11745,0,0,Cyclone Warrior,57,59,0,4,-1.0,-1.0,58,208.0,7430.0
11746,0,0,Desert Rumbler,56,58,0,4,-1.0,-1.0,57,639.0,4009.0
11747,0,0,Desert Rager,58,59,0,4,-1.0,-1.0,58,565.0,4667.0
11777,0,0,Shadowshard Rumbler,40,41,1,4,-1.0,-1.0,40,572.0,1969.0
11778,0,0,Shadowshard Smasher,41,42,1,4,-1.0,-1.0,41,648.0,2109.0
11781,0,0,Ambershard Crusher,40,41,1,4,-1.0,-1.0,40,547.0,2142.0
11782,0,0,Ambershard Destroyer,42,43,1,4,-1.0,-1.0,42,623.0,1989.0
11783,0,0,Theradrim Shardling,46,46,0,4,-1.0,-1.0,46,680.0,2322.0
11784,0,0,Theradrim Guardian,47,48,1,4,-1.0,-1.0,47,890.0,3212.0
11785,0,0,Ambereye Basilisk,40,41,1,1,-1.0,-1.0,40,792.0,543.0
11786,0,0,Ambereye Reaver,41,42,1,1,-1.0,-1.0,41,833.0,398.0
11787,0,0,Rock Borer,40,41,1,1,-1.0,-1.0,40,129.0,99.0
11788,0,0,Rock Worm,41,42,1,1,-1.0,-1.0,41,738.0,1613.0
11789,0,0,Deep Borer,46,48,0,1,-1.0,-1.0,47,256.0,568.0
11790,734,0,Putridus Satyr,43,44,1,3,-1.0,-1.0,43,1341.0,2715.0
11791,776,0,Putridus Trickster,44,45,1,3,-1.0,-1.0,44,1388.0,2868.0
11792,692,0,Putridus Shadowstalker,42,44,1,3,-1.0,-1.0,43,1463.0,3072.0
11793,824,0,Celebrian Dryad,45,46,1,7,-1.0,-1.0,45,1495.0,2957.0
11794,874,0,Sister of Celebrian,46,47,1,7,-1.0,-1.0,46,1649.0,2626.0
11830,1813,0,Hakkari Priest,60,60,1,7,-1.0,-1.0,60,1933.0,24155.0
11831,1821,0,Hakkari Witch Doctor,60,60,1,7,-1.0,-1.0,60,2138.0,24566.0
11858,70,417,Grundig Darkcloud,18,18,0,7,,-1.0,18,134.0,372.0
11873,598,0,Spectral Attendant,60,60,0,6,-1.0,-1.0,60,808.0,1724.0
11878,2015,0,Nathanos Blightcaller,62,62,1,7,-1.0,1.0,62,346.0,3399.0
11880,522,0,Twilight Avenger,58,59,0,7,-1.0,-1.0,58,1067.0,9343.0
11881,549,0,Twilight Geolord,59,60,0,7,-1.0,-1.0,59,1083.0,9365.0
11882,523,0,Twilight Stonecaller,59,60,0,7,-1.0,-1.0,59,1080.0,9518.0
11883,605,0,Twilight Master,60,60,0,7,-1.0,-1.0,60,1069.0,9300.0
11885,0,0,Blighthound,58,59,1,1,-1.0,1.0,58,2189.0,4939.0
11887,1333,0,Crypt Robber,54,55,0,7,-1.0,-1.0,54,2549.0,5342.0
11896,0,47160,Borelgore,61,61,1,1,-1.0,-1.0,61,131.0,100.0
11897,0,0,Duskwing,60,60,1,1,-1.0,-1.0,60,855.0,831.0
11898,1819,0,Crusader Lord Valdelmar,60,60,1,7,-1.0,1.0,60,289.0,551.0
11910,18,328,Grimtotem Ruffian,14,15,0,7,-1.0,-1.0,14,74.0,272.0
11911,18,300,Grimtotem Mercenary,14,15,0,7,-1.0,-1.0,14,71.0,262.0
11912,21,328,Grimtotem Brute,15,16,0,7,-1.0,-1.0,15,80.0,253.0
11913,21,307,Grimtotem Sorcerer,15,16,0,7,-1.0,-1.0,15,79.0,262.0
11914,29,483,Gorehoof the Black,17,17,0,7,,-1.0,17,48.0,195.0
11915,28,325,Gogger Rock Keeper,16,17,0,7,,-1.0,16,100.0,564.0
11917,27,330,Gogger Geomancer,16,17,0,7,,-1.0,16,102.0,570.0
11918,30,417,Gogger Stonepounder,17,18,0,7,,-1.0,17,108.0,559.0
11921,0,0,Besseleth,21,21,1,1,-1.0,-1.0,21,95.0,341.0
11937,0,0,Demon Portal Guardian,38,38,0,3,-1.0,-1.0,38,501.0,811.0
11947,1873,0,Captain Galvangar,61,61,1,7,-1.0,1.0,61,6281.0,164.0
11949,1905,0,Captain Balinda Stonehearth,61,61,1,7,1.0,-1.0,61,107.0,201.0
11981,1204554,0,Flamegor,63,63,3,2,-1.0,-1.0,63,150963.0,931.0
11982,0,0,Magmadar,63,63,3,1,-1.0,-1.0,63,157058.0,49852.0
11983,1197841,0,Firemaw,63,63,3,2,-1.0,-1.0,63,115844.0,623.0
11988,0,0,Golemagg the Incinerator,63,63,3,5,-1.0,-1.0,63,213253.0,683878.0
12017,1599796,0,Broodlord Lashlayer,63,63,3,2,-1.0,-1.0,63,152308.0,0.0
12018,0,0,Majordomo Executus,63,63,3,7,-1.0,-1.0,63,44179.0,-16.0
12037,0,0,Ursol'lok,31,31,4,1,-1.0,-1.0,31,927.0,3602.0
12046,348,0,Gor'marok the Ravager,49,49,0,7,-1.0,-1.0,49,674.0,1974.0
12047,472,0,Stormpike Mountaineer,55,55,0,7,1.0,-1.0,55,418.0,1241.0
12048,464,0,Alliance Sentinel,55,55,0,7,1.0,-1.0,55,344.0,862.0
12050,551,0,Stormpike Defender,58,58,0,7,1.0,-1.0,58,528.0,1384.0
12051,522,0,Frostwolf Legionnaire,57,57,0,7,-1.0,1.0,57,487.0,1173.0
12052,1396,0,Frostwolf Warrior,55,55,0,7,-1.0,1.0,55,1024.0,1953.0
12053,548,0,Frostwolf Guardian,58,58,0,7,-1.0,1.0,58,512.0,1288.0
12056,0,0,Baron Geddon,63,63,3,4,-1.0,-1.0,63,64557.0,144481.0
12057,0,0,Garr,63,63,3,4,-1.0,-1.0,63,149670.0,137843.0
12076,0,0,Lava Elemental,61,62,1,4,-1.0,-1.0,61,5136.0,170765.0
12098,399653,0,Sulfuron Harbinger,63,63,3,7,-1.0,-1.0,63,90387.0,18221.0
12100,0,0,Lava Reaver,62,63,1,4,-1.0,-1.0,62,5840.0,207262.0
12101,0,0,Lava Surger,61,62,1,4,-1.0,-1.0,61,7496.0,231946.0
12118,399812,0,Lucifron,63,63,3,7,-1.0,-1.0,63,55732.0,47448.0
12119,1981,0,Flamewaker Protector,62,62,1,7,-1.0,-1.0,62,11497.0,369153.0
12121,0,0,Draka,60,60,1,1,-1.0,1.0,60,911.0,2026.0
12122,0,0,Duros,60,60,1,1,-1.0,1.0,60,9.0,19.0
12123,0,0,Reef Shark,21,22,1,1,-1.0,-1.0,21,58.0,20.0
12124,0,0,Great Shark,51,52,1,1,-1.0,-1.0,51,75.0,0.0
12125,0,0,Mammoth Shark,56,57,1,1,-1.0,-1.0,56,158.0,159.0
12127,524,0,Stormpike Guardsman,57,57,0,7,1.0,-1.0,57,555.0,1383.0
12128,1832,0,Crimson Elite,60,60,1,7,-1.0,-1.0,60,1749.0,14765.0
12129,1817,0,Onyxian Warder,60,63,1,2,-1.0,-1.0,61,15070.0,61652.0
12138,16,247,Lunaclaw,12,12,0,7,-1.0,-1.0,12,53.0,1728.0
12178,473,0,Tortured Druid,55,56,0,6,-1.0,-1.0,55,1181.0,2694.0
12179,497,0,Tortured Sentinel,56,57,0,6,-1.0,-1.0,56,1387.0,3213.0
12199,553,0,Shade of Ambermoon,58,58,0,6,-1.0,-1.0,58,1372.0,2455.0
12201,1167,0,Princess Theradras,51,51,1,4,-1.0,-1.0,51,33087.0,11368.0
12203,1074,0,Landslide,50,50,1,5,-1.0,-1.0,50,15651.0,874.0
12206,986,0,Primordial Behemoth,48,49,1,5,-1.0,-1.0,48,1969.0,4776.0
12207,0,0,Thessala Hydra,46,47,1,10,-1.0,-1.0,46,508.0,1174.0
12216,231,0,Poison Sprite,42,43,0,3,-1.0,-1.0,42,536.0,1201.0
12217,231,0,Corruptor,42,43,0,3,-1.0,-1.0,42,545.0,1138.0
12218,0,0,Vile Larva,45,47,0,1,-1.0,-1.0,46,328.0,809.0
12219,0,0,Barbed Lasher,44,45,1,10,-1.0,-1.0,44,971.0,3264.0
12220,0,0,Constrictor Vine,45,46,1,10,-1.0,-1.0,45,864.0,2960.0
12221,548,0,Noxious Slime,46,47,1,10,-1.0,-1.0,46,1407.0,2159.0
12222,425,0,Creeping Sludge,45,46,1,10,-1.0,-1.0,45,1769.0,2623.0
12223,829,0,Cavern Lurker,45,46,1,4,-1.0,-1.0,45,1235.0,2525.0
12224,881,0,Cavern Shambler,46,47,1,4,-1.0,-1.0,46,940.0,2642.0
12225,1031,0,Celebras the Cursed,49,49,1,7,-1.0,-1.0,49,17187.0,156.0
12236,932,0,Lord Vyletongue,47,47,1,3,-1.0,-1.0,47,14855.0,44.0
12237,968,0,Meshlok the Harvester,48,48,2,4,-1.0,-1.0,48,11550.0,165.0
12239,699,0,Spirit of Gelk,42,42,1,6,1.0,1.0,42,311.0,534.0
12240,728,0,Spirit of Kolk,43,43,1,6,1.0,1.0,43,25.0,497.0
12241,734,0,Spirit of Magra,43,43,1,6,1.0,1.0,43,225.0,5504.0
12242,871,0,Spirit of Maraudos,46,46,1,6,1.0,1.0,46,273.0,613.0
12243,938,0,Spirit of Veng,47,47,1,6,1.0,1.0,47,316.0,493.0
12248,606,0,Infiltrator Hameya,60,60,0,6,-1.0,-1.0,60,556.0,1319.0
12250,470,0,Zaeldarr the Outcast,55,55,0,6,-1.0,-1.0,55,545.0,1045.0
12258,0,0,Razorlash,48,48,1,10,-1.0,-1.0,48,9258.0,241.0
12259,599214,0,Gehennas,63,63,3,7,-1.0,-1.0,63,62716.0,49055.0
12261,526,0,Infected Mossflayer,57,58,0,6,-1.0,-1.0,57,925.0,1865.0
12262,532,0,Ziggurat Protector,58,58,1,6,-1.0,-1.0,58,224.0,417.0
12263,575,0,Slaughterhouse Protector,58,58,1,6,-1.0,-1.0,58,317.0,942.0
12264,599513,0,Shazzrah,63,63,3,7,-1.0,-1.0,63,57080.0,51038.0
12296,0,14,Sickly Gazelle,3,3,0,8,0.0,0.0,3,8.0,17.0
12298,0,20,Sickly Deer,5,5,0,8,0.0,0.0,5,7.0,16.0
12319,18,263,Burning Blade Toxicologist,14,14,0,7,,-1.0,14,67.0,207.0
12320,16,273,Burning Blade Crusher,13,13,0,7,-1.0,-1.0,13,28.0,103.0
12321,21,301,Stormscale Toxicologist,15,15,0,7,-1.0,,15,61.0,147.0
12322,592,0,Quel'Lithien Protector,60,60,0,7,1.0,-1.0,60,1143.0,2577.0
12337,1760,0,Crimson Courier,60,60,1,7,-1.0,-1.0,60,55.0,99.0
12339,1957,0,Demetria,61,61,1,7,-1.0,-1.0,61,2898.0,34969.0
12347,0,0,Enraged Reef Crawler,30,32,0,1,0.0,0.0,31,84.0,347.0
12377,554,0,Wailing Spectre,58,60,0,6,-1.0,-1.0,59,1227.0,2447.0
12378,570,0,Damned Soul,59,60,0,6,-1.0,-1.0,59,1169.0,2964.0
12379,573,0,Unliving Caretaker,59,60,0,6,-1.0,-1.0,59,1181.0,2411.0
12380,575,0,Unliving Resident,59,60,0,6,-1.0,-1.0,59,1280.0,2878.0
12387,400,0,Large Vile Slime,56,57,0,10,-1.0,-1.0,56,1480.0,1350.0
12396,1898,0,Doomguard Commander,61,61,1,3,-1.0,-1.0,61,461.0,260.0
12397,1613740,0,Lord Kazzak,63,63,3,3,-1.0,-1.0,63,204942.0,3597358.0
12418,0,0,Gordok Hyena,52,54,0,1,-1.0,-1.0,53,590.0,1284.0
12431,0,273,Gorefang,13,13,4,1,,-1.0,13,202.0,48280.0
12432,0,375,Old Vicejaw,14,14,4,1,-1.0,-1.0,14,238.0,1523.0
12433,0,301,Krethis Shadowspinner,15,15,4,1,,-1.0,15,280.0,1996.0
12435,1590542,0,Razorgore the Untamed,63,63,3,2,-1.0,-1.0,63,130629.0,1941.0
12457,6747,0,Blackwing Spellbinder,61,62,1,2,-1.0,-1.0,61,17247.0,52375.0
12459,6739,0,Blackwing Warlock,60,61,1,7,-1.0,-1.0,60,17179.0,47530.0
12460,8011,0,Death Talon Wyrmguard,62,63,1,2,-1.0,-1.0,62,42410.0,34910.0
12461,6512,0,Death Talon Overseer,61,62,1,7,-1.0,-1.0,61,20766.0,49331.0
12463,6789,0,Death Talon Flamescale,61,62,1,2,-1.0,-1.0,61,23370.0,28813.0
12464,6791,0,Death Talon Seether,61,62,1,2,-1.0,-1.0,61,21780.0,33733.0
12465,6794,0,Death Talon Wyrmkin,61,61,1,2,-1.0,-1.0,61,21571.0,35922.0
12467,11176,0,Death Talon Captain,62,62,1,2,-1.0,-1.0,62,31678.0,24097.0
12468,6702,0,Death Talon Hatcher,60,61,1,2,-1.0,-1.0,60,9895.0,46074.0
12475,1815,0,Emeraldon Tree Warder,60,60,1,2,-1.0,-1.0,60,99.0,43.0
12496,1909,0,Dreamtracker,62,62,1,2,-1.0,-1.0,62,6230.0,20474.0
12497,2042,0,Dreamroarer,62,62,1,2,-1.0,-1.0,62,1579.0,4079.0
12498,2075,0,Dreamstalker,62,62,1,2,-1.0,-1.0,62,3666.0,9962.0
12579,273,0,Bloodfury Ripper,26,26,1,7,-1.0,-1.0,26,420.0,955.0
12676,0,0,Sharptalon,31,31,0,1,1.0,-1.0,31,244.0,325.0
12677,0,0,Shadumbra,28,28,0,1,1.0,-1.0,28,109.0,233.0
12678,0,909,Ursangous,25,25,0,1,1.0,-1.0,25,158.0,309.0
12759,0,828,Tideress,27,27,0,4,-1.0,-1.0,27,65.0,541.0
12800,0,0,Chimaerok,60,61,1,1,-1.0,-1.0,60,110.0,52985.0
12801,0,0,Arcane Chimaerok,60,62,1,1,-1.0,-1.0,61,127.0,53143.0
12802,0,0,Chimaerok Devourer,61,62,1,1,-1.0,-1.0,61,111.0,52506.0
12803,0,0,Lord Lakmaeran,62,62,1,1,-1.0,-1.0,62,95.0,32585.0
12836,0,0,Wandering Protector,35,35,1,5,1.0,-1.0,35,22.0,484.0
12856,58,544,Ashenvale Outrunner,23,24,0,7,1.0,-1.0,23,164.0,656.0
12860,66,0,Duriel Moonfire,24,24,0,7,,-1.0,24,185.0,692.0
12865,488,0,Ambassador Malcin,36,36,1,6,-1.0,-1.0,36,245.0,446.0
12876,0,0,Baron Aquanis,28,28,1,4,,-1.0,28,113.0,669.0
12896,54,573,Silverwing Sentinel,22,23,0,7,1.0,-1.0,22,159.0,636.0
12897,49,531,Silverwing Warrior,21,22,0,7,1.0,-1.0,21,156.0,625.0
12899,1749,0,Axtroz,62,62,1,2,-1.0,-1.0,62,23.0,24.0
12900,1752,0,Somnus,62,62,1,2,-1.0,-1.0,62,31.0,50.0
12902,229,0,Lorgus Jett,26,26,1,7,-1.0,-1.0,26,576.0,1258.0
12918,76,787,Chief Murgut,26,26,0,7,-1.0,-1.0,26,171.0,594.0
12940,0,0,Vorsha the Lasher,22,22,0,10,-1.0,-1.0,22,129.0,165.0
12976,114,0,Kolkar Waylayer,33,34,0,7,-1.0,-1.0,33,319.0,430.0
12977,121,0,Kolkar Ambusher,34,35,0,7,-1.0,-1.0,34,352.0,539.0
13019,132,919,Burning Blade Seer,33,33,0,7,-1.0,-1.0,33,137.0,180.0
13020,1604799,0,Vaelastrasz the Corrupt,63,63,3,2,1.0,1.0,63,134666.0,0.0
13021,1496,0,Warpwood Crusher,56,56,1,4,-1.0,-1.0,56,4023.0,19535.0
13022,0,0,Whip Lasher,54,54,0,4,-1.0,-1.0,54,518.0,1241.0
13036,0,0,Gordok Mastiff,56,59,0,1,-1.0,-1.0,57,1419.0,2030.0
13078,118,0,Umi Thorson,58,58,0,7,1.0,-1.0,58,2.0,0.0
13136,0,0,Hive'Ashi Drone,57,58,0,10,-1.0,-1.0,57,464.0,4613.0
13137,1747,0,Lieutenant Rugba,59,59,1,7,-1.0,1.0,59,909.0,2226.0
13138,1767,0,Lieutenant Spencer,59,59,1,7,1.0,-1.0,59,1.0,0.0
13139,1944,0,Commander Randolph,61,61,1,7,1.0,-1.0,61,1.0,0.0
13140,1894,0,Commander Dardosh,61,61,1,7,-1.0,1.0,61,12268.0,0.0
13141,735,0,Deeprot Stomper,43,44,1,4,-1.0,-1.0,43,1324.0,3088.0
13142,778,0,Deeprot Tangler,44,45,1,4,-1.0,-1.0,44,1416.0,3225.0
13143,1744,0,Lieutenant Stronghoof,59,59,1,7,-1.0,1.0,59,915.0,2436.0
13144,1704,0,Lieutenant Vol'talar,59,59,1,7,-1.0,1.0,59,1062.0,1784.0
13145,1720,0,Lieutenant Grummus,59,59,1,6,-1.0,1.0,59,9763.0,0.0
13146,1730,0,Lieutenant Murp,59,59,1,6,-1.0,1.0,59,12095.0,0.0
13147,1725,0,Lieutenant Lewis,59,59,1,7,-1.0,1.0,59,1293.0,2856.0
13152,1885,0,Commander Malgor,61,61,1,7,-1.0,1.0,61,5350.0,197.0
13153,1902,0,Commander Mulfort,61,61,1,7,-1.0,1.0,61,5821.0,190.0
13154,1905,0,Commander Louis Philips,61,61,1,7,-1.0,1.0,61,5569.0,223.0
13157,16,230,Makasgar,12,12,0,7,,-1.0,12,43.0,170.0
13160,0,0,Carrion Swarmer,57,58,0,1,-1.0,-1.0,57,730.0,1528.0
13176,1845,0,Smith Regzar,60,60,1,7,-1.0,1.0,60,2419.0,193.0
13179,1726,0,Wing Commander Guse,59,59,1,7,-1.0,1.0,59,5529.0,218.0
13180,1608,0,Wing Commander Jeztor,58,58,1,7,-1.0,1.0,58,5253.0,245.0
13181,1772,0,Wing Commander Mulverick,60,60,1,7,-1.0,1.0,60,12672.0,0.0
13196,0,0,Phase Lasher,54,55,1,4,-1.0,-1.0,54,3079.0,15599.0
13197,0,0,Fel Lash,56,56,1,4,-1.0,-1.0,56,3004.0,8595.0
13216,1702,0,Gaelden Hammersmith,58,58,1,7,1.0,-1.0,58,131.0,253.0
13218,1599,0,Grunnda Wolfheart,58,58,1,7,-1.0,1.0,58,2838.0,203.0
13236,1820,0,Primalist Thurloga,60,60,1,7,-1.0,1.0,60,14102.0,0.0
13257,622,0,Murgot Deepforge,60,60,1,7,1.0,-1.0,60,2.0,0.0
13276,498,0,Wildspawn Imp,56,56,0,3,-1.0,-1.0,56,1495.0,4968.0
13280,0,0,Hydrospawn,57,57,1,4,-1.0,-1.0,57,17466.0,20980.0
13282,0,0,Noxxion,48,48,1,4,-1.0,-1.0,48,9405.0,239.0
13284,1605,0,Frostwolf Shaman,58,58,1,7,-1.0,1.0,58,12740.0,0.0
13285,0,0,Death Lash,57,58,1,4,-1.0,-1.0,57,3115.0,9391.0
13296,1691,0,Lieutenant Largent,59,59,1,7,1.0,-1.0,59,1005.0,2199.0
13297,1750,0,Lieutenant Stouthandle,59,59,1,7,1.0,-1.0,59,1.0,0.0
13298,1760,0,Lieutenant Greywand,59,59,1,7,1.0,-1.0,59,1.0,0.0
13299,1707,0,Lieutenant Lonadin,59,59,1,7,1.0,-1.0,59,1.0,0.0
13300,1731,0,Lieutenant Mancuso,59,59,1,7,1.0,-1.0,59,1.0,0.0
13301,0,0,Hive'Ashi Ambusher,56,57,0,10,-1.0,-1.0,56,360.0,1017.0
13318,1918,0,Commander Mortimer,61,61,1,7,1.0,-1.0,61,1.0,0.0
13319,1937,0,Commander Duffy,61,61,1,7,1.0,-1.0,61,600.0,222.0
13320,1907,0,Commander Karl Philips,61,61,1,7,1.0,-1.0,61,112.0,210.0
13323,0,0,Subterranean Diemetradon,46,48,1,1,-1.0,-1.0,47,708.0,2124.0
13324,532,0,Seasoned Guardsman,58,58,0,7,1.0,-1.0,58,274.0,428.0
13325,527,0,Seasoned Mountaineer,56,56,0,7,,-1.0,56,187.0,340.0
13326,578,0,Seasoned Defender,59,59,0,7,1.0,-1.0,59,461.0,773.0
13327,427,0,Seasoned Sentinel,56,56,0,7,,-1.0,56,189.0,341.0
13328,580,0,Seasoned Guardian,59,59,0,7,-1.0,1.0,59,432.0,833.0
13329,558,0,Seasoned Legionnaire,58,58,0,7,-1.0,1.0,58,331.0,737.0
13330,470,0,Seasoned Warrior,56,56,0,7,-1.0,,56,279.0,921.0
13331,602,0,Veteran Defender,60,60,0,7,1.0,-1.0,60,449.0,912.0
13332,605,0,Veteran Guardian,60,60,0,7,-1.0,1.0,60,467.0,809.0
13333,575,0,Veteran Guardsman,59,59,0,7,1.0,-1.0,59,128.0,238.0
13334,572,0,Veteran Legionnaire,59,59,0,7,-1.0,1.0,59,464.0,1630.0
13335,626,0,Veteran Mountaineer,57,57,0,7,,-1.0,57,148.0,269.0
13336,435,0,Veteran Sentinel,57,57,0,7,,-1.0,57,268.0,501.0
13337,496,0,Veteran Warrior,57,57,0,7,-1.0,,57,162.0,290.0
13358,577,0,Stormpike Bowman,59,60,0,7,1.0,-1.0,59,592.0,1638.0
13359,577,0,Frostwolf Bowman,59,60,0,7,-1.0,1.0,59,543.0,1404.0
13421,654,0,Champion Guardian,61,61,0,7,-1.0,1.0,61,614.0,1684.0
13422,636,0,Champion Defender,61,61,0,7,1.0,-1.0,61,512.0,1100.0
13424,605,0,Champion Guardsman,60,60,0,7,,-1.0,60,122.0,220.0
13425,489,0,Champion Legionnaire,60,60,0,7,-1.0,,60,164.0,447.0
13428,511,0,Champion Warrior,58,58,0,7,,,58,4260.0,17792.0
13437,1809,0,Wing Commander Ichman,60,60,1,7,1.0,-1.0,60,1213.0,261.0
13438,1623,0,Wing Commander Slidore,58,58,1,7,1.0,-1.0,58,135.0,245.0
13439,1762,0,Wing Commander Vipore,59,59,1,7,1.0,-1.0,59,119.0,216.0
13440,1781,0,Frostwolf Wolf Rider,58,58,1,7,-1.0,1.0,58,24398.0,0.0
13441,0,0,Frostwolf Wolf Rider Commander,60,60,1,7,-1.0,1.0,60,401.0,766.0
13442,1841,0,Arch Druid Renferal,60,60,1,7,1.0,-1.0,60,818.0,228.0
13443,1780,0,Druid of the Grove,60,60,1,7,1.0,-1.0,60,2.0,0.0
13448,1461,0,Sergeant Yazra Bloodsnarl,56,57,0,7,-1.0,1.0,56,1544.0,2741.0
13576,1746,0,Stormpike Ram Rider,58,58,1,7,1.0,-1.0,58,1.0,0.0
13577,1814,0,Stormpike Ram Rider Commander,60,60,1,7,1.0,-1.0,60,1.0,0.0
13596,0,0,Rotgrip,50,50,1,1,-1.0,-1.0,50,18615.0,201.0
13599,0,0,Stolid Snapjaw,46,47,0,1,0.0,0.0,46,733.0,807.0
13601,1101,0,Tinkerer Gizlock,50,50,1,7,-1.0,-1.0,50,27069.0,707.0
13617,608,0,Stormpike Stable Master,60,60,1,7,1.0,-1.0,60,2.0,0.0
13676,0,0,Stabled Alterac Ram,50,51,0,1,1.0,-1.0,50,61.0,48.0
13696,0,0,Noxxious Scion,46,46,0,4,-1.0,-1.0,46,717.0,2383.0
13718,654,0,The Nameless Prophet,41,41,1,7,-1.0,-1.0,41,505.0,643.0
13797,1834,0,Mountaineer Boombellow,60,61,1,7,1.0,-1.0,60,123.0,231.0
13798,612,0,Jotek,60,61,1,7,-1.0,1.0,60,5159.0,0.0
13896,0,0,Scalebeard,52,52,2,1,0.0,0.0,52,5044.0,13081.0
13959,2036,0,Alterac Yeti,61,61,1,7,-1.0,-1.0,61,2551.0,7720.0
13996,1823,0,Blackwing Technician,59,60,1,7,-1.0,-1.0,59,39013.0,156490.0
14020,1994746,0,Chromaggus,63,63,3,2,-1.0,-1.0,63,211693.0,554.0
14123,0,1981,Steeljaw Snapper,42,43,0,1,0.0,0.0,42,652.0,829.0
14185,551,0,Najak Hexxen,59,59,0,7,-1.0,1.0,59,197.0,486.0
14186,628,0,Ravak Grimtotem,60,60,0,7,-1.0,1.0,60,299.0,316.0
14187,605,0,Athramanis,60,60,0,7,1.0,-1.0,60,538.0,1281.0
14188,597,0,Dirk Swindle,59,59,0,7,1.0,-1.0,59,496.0,873.0
14221,155,0,Gravis Slipknot,36,36,4,7,-1.0,-1.0,36,1479.0,4942.0
14222,0,0,Araga,35,35,4,1,-1.0,-1.0,35,1792.0,6335.0
14223,0,0,Cranky Benj,32,32,4,1,0.0,0.0,32,1797.0,6617.0
14224,202,0,7:XT,41,41,4,9,0.0,0.0,41,2983.0,13266.0
14225,137,0,Prince Kellen,33,33,4,3,-1.0,-1.0,33,671.0,2159.0
14226,208,0,Kaskk,40,40,4,3,-1.0,-1.0,40,602.0,1856.0
14227,0,0,Hissperak,37,37,4,1,-1.0,-1.0,37,2799.0,7439.0
14228,0,0,Giggler,34,34,4,1,-1.0,-1.0,34,1471.0,5607.0
14229,156,0,Accursed Slitherblade,35,35,4,7,-1.0,-1.0,35,871.0,2968.0
14230,176,0,Burgle Eye,38,38,4,7,-1.0,-1.0,38,3093.0,9852.0
14231,183,0,Drogoth the Roamer,37,37,4,4,-1.0,-1.0,37,1166.0,3479.0
14232,0,0,Dart,38,38,4,1,-1.0,-1.0,38,2268.0,6648.0
14233,0,0,Ripscale,39,39,4,1,-1.0,-1.0,39,2222.0,6298.0
14234,0,0,Hayoc,41,41,4,1,-1.0,-1.0,41,1981.0,4946.0
14235,0,0,The Rot,43,43,4,10,-1.0,-1.0,43,3168.0,8019.0
14236,264,0,Lord Angler,44,44,4,7,-1.0,-1.0,44,3031.0,8865.0
14237,0,0,Oozeworm,42,42,4,1,-1.0,-1.0,42,3082.0,8319.0
14266,0,449,Shanda the Spinner,19,19,4,1,-1.0,,19,513.0,2802.0
14267,150,0,Emogg the Crusher,19,19,2,7,-1.0,,19,602.0,2961.0
14268,0,356,Lord Condar,15,16,4,1,-1.0,,15,318.0,2560.0
14269,0,521,Seeker Aqualon,21,21,4,4,-1.0,,21,564.0,6446.0
14270,36,449,Squiddic,19,19,4,7,-1.0,,19,552.0,2911.0
14271,31,386,Ribchaser,17,17,4,7,-1.0,,17,387.0,2228.0
14272,32,354,Snarlflare,18,18,4,2,-1.0,-1.0,18,442.0,2353.0
14273,73,699,Boulderheart,25,25,4,5,-1.0,,25,876.0,4038.0
14275,271,0,Tamra Stormpike,28,28,2,7,,-1.0,28,1491.0,5280.0
14276,105,0,Scargil,30,30,4,7,-1.0,-1.0,30,1476.0,5501.0
14277,134,919,Lady Zephris,33,33,4,7,-1.0,-1.0,33,2363.0,9022.0
14278,90,896,Ro'Bark,28,28,4,7,-1.0,-1.0,28,907.0,3580.0
